gene_a,gene_b,combined_score
WDR61,SUPT6H,930
WDR61,POLR2B,828
OBSCN,NEB,862
ZFP90,TRIM28,825
TXNIP,HMOX1,859
TXNIP,MAP3K5,842
TXNIP,DDIT4,991
TXNIP,IL1B,734
TXNIP,TXN,999
TXNIP,ITCH,989
NCOA4,FTH1,999
NCOA4,FTL,991
NCOA4,GABARAPL1,838
DDX42,RBM17,714
GIPR,GNG2,907
CFD,CFP,845
CFD,RETNLB,720
MTRNR2L12,GNG2,800
SPTBN4,SPTBN1,735
UPF1,ZFP36L1,731
UPF1,RUVBL1,798
UPF1,SMG6,999
UPF1,DDX6,930
UPF1,HNRNPDL,727
UPF1,EIF3B,742
UPF1,SRSF1,896
UPF1,RPS6,736
UPF1,UPF3B,999
UPF1,AGO2,949
SPIB,IKZF3,797
SPIB,CD19,798
SPIB,IRF8,857
IL4I1,IDO1,941
IL4I1,PCK2,815
CCL5,CD74,713
CCL5,PF4,999
CCL5,GZMA,900
CCL5,CXCR3,999
CCL5,IL2,813
CCL5,CX3CR1,993
CCL5,TNF,960
CCL5,IL1B,938
CCL5,CXCL5,924
CCL5,CD40LG,731
CCL5,CXCR6,955
CCL5,EGF,719
CCL5,CXCL9,999
CCL5,CXCL2,999
CCL5,IL6,950
CCL5,ISG15,768
CCL5,CCL22,926
CCL5,JUN,953
CCL5,CXCL10,999
CCL5,CXCL16,898
CCL5,TNFAIP6,765
CCL5,CCL2,999
CCL5,CCL3,913
CCL5,IL2RB,737
CCL5,CXCL11,999
CCL5,CCL4,953
CCL5,XCL1,996
CCL5,CCL8,995
CCL5,GNLY,846
CCL5,NKG7,890
CCL5,CXCL1,958
CCL5,CSF2,922
CCL5,IFNG,921
CCL5,CCL19,756
CCL5,FCGR3A,703
CCL5,CCL26,995
CCL5,CXCL13,956
CCL5,CD8A,959
CCL5,IFNB1,780
CCL5,CCL28,997
CCL5,CCL3L1,854
CCL5,CCL13,998
CCL5,TIMP1,740
CCL5,PRF1,805
CCL5,CD2,808
CCL5,LGALS3,753
CCL5,GZMH,869
CCL5,GZMK,851
CCL5,XCL2,996
CCL5,GZMB,865
CCL5,CXCL3,811
CCL5,IL32,736
CCL5,PPBP,998
CCL5,CCL20,999
CCL5,IL1RN,747
CCL5,FASLG,790
ACYP2,ALDH9A1,910
LCK,CD3G,928
LCK,HLA-DRA,768
LCK,GZMB,738
LCK,CD55,727
LCK,DOK2,837
LCK,PIK3R1,939
LCK,RHOH,932
LCK,IL2RA,800
LCK,GRAP2,925
LCK,KRAS,807
LCK,ICOS,761
LCK,TYROBP,935
LCK,PRF1,750
LCK,CD2,986
LCK,IFNG,749
LCK,FCGR3A,806
LCK,LAT,986
LCK,FYN,998
LCK,CD8A,999
LCK,CD247,996
LCK,STAT5B,790
LCK,IL2RB,874
LCK,KLRD1,801
LCK,CD27,810
LCK,SH2D2A,966
LCK,SOS2,737
LCK,PDCD1,733
LCK,CD3E,980
LCK,SH2D1A,890
LCK,CTLA4,911
LCK,CD69,795
LCK,IL2,913
LCK,TRAT1,767
LCK,BLNK,742
LCK,HLA-DQB1,791
PTCRA,CD3G,792
CCL3,XCL2,783
CCL3,PPBP,705
CCL3,IL1RN,782
CCL3,CCL20,970
CCL3,IL2RA,765
CCL3,CSF2,935
CCL3,IFNG,947
CCL3,CCL19,831
CCL3,CXCL1,948
CCL3,CCL5,913
CCL3,CD8A,873
CCL3,CXCL13,864
CCL3,CCL3L1,992
CCL3,CD83,823
CCL3,IL6,962
CCL3,CXCL2,939
CCL3,CXCL9,884
CCL3,CXCL16,740
CCL3,CXCL10,951
CCL3,IDE,953
CCL3,XCL1,860
CCL3,CCL4,997
CCL3,CXCL11,851
CCL3,IL2,876
CCL3,CXCR3,997
CCL3,BCL2,753
CCL3,PF4,734
CCL3,CD40LG,799
CCL3,IL1B,972
CCL3,TNF,988
CCL3,CXCL5,823
CCL3,CX3CR1,970
CCL3,CXCR6,934
STAG3,PDS5A,858
STAG3,SYCP3,921
STAG3,SYCE1,910
STAG3,STAG1,962
STAG3,SUN1,717
STAG3,SYCE2,851
CRY2,BHLHE40,882
CRY2,RORA,837
CRY2,RORB,848
CRY2,NR3C1,852
ANAPC10,UBE2C,993
ANAPC10,PHC3,900
ANAPC10,UBE2K,706
ANAPC10,PCGF6,908
ANAPC10,PHC1,906
ANAPC10,PHC2,900
ANAPC10,BUB1,809
ANAPC10,MAD1L1,700
CYP1B1,MGST2,916
CYP1B1,GSTM2,947
CYP1B1,AKR1C3,937
CYP1B1,HPGDS,954
CYP1B1,PPIG,911
CYP1B1,IDO1,938
TNFRSF9,GZMB,795
TNFRSF9,IL2RA,751
TNFRSF9,TNFRSF4,881
TNFRSF9,ICOS,914
TNFRSF9,CD27,916
TNFRSF9,ERBB2,768
TNFRSF9,TIGIT,750
TNFRSF9,LAG3,799
TNFRSF9,PDCD1,826
TNFRSF9,CD40LG,909
TNFRSF9,TNF,816
TNFRSF9,CD19,896
TNFRSF9,CTLA4,837
TNFRSF9,CD69,700
TNFRSF9,TNFSF9,999
TNFRSF9,CD70,986
TNFRSF9,TNFSF4,993
TNFRSF9,TNFRSF18,916
TNFRSF9,IGLL5,902
TNFRSF9,FCGR3A,752
TNFRSF9,IFNG,801
TNFRSF9,IDO1,830
TNFRSF9,CD247,988
TNFRSF9,CD38,705
TNFRSF9,IL2,788
TNFRSF9,CD8A,890
DDX6,G3BP2,883
DDX6,EIF3B,700
DDX6,PATL2,950
DDX6,PIM1,862
DDX6,UPF1,930
DDX6,AGO2,999
DDX6,NUFIP2,898
DDX6,LSM2,861
DDX6,FMR1,817
MYC,PIM1,796
MYC,JUN,970
MYC,IL6,730
MYC,EGF,836
MYC,NONO,777
MYC,ZEB1,800
MYC,CASP8,790
MYC,AGO2,851
MYC,PARP1,762
MYC,CDK4,966
MYC,IL2,709
MYC,BCL2,955
MYC,CASP3,881
MYC,HNRNPDL,841
MYC,ZNF346,987
MYC,LEF1,893
MYC,IL1B,778
MYC,TNF,702
MYC,ERBB2,886
MYC,STK11,774
MYC,KRAS,872
MYC,RUVBL1,969
MYC,REL,744
MYC,E2F5,822
MYC,KLF2,779
MYC,LMNB2,710
MYC,CD38,700
MYC,NCOR2,818
MYC,BATF,760
MYC,CD8A,756
MYC,YY1,958
MYC,FOS,965
MYC,IGLL5,796
MYC,TRIM28,722
MYC,CTCF,763
UNC13B,STX1B,862
UNC13B,RAB27A,818
UNC13B,STX1A,952
DPF3,SMARCA2,991
DPF3,SMARCD3,997
IRAK4,IFNB1,765
IRAK4,TAB1,971
IRAK4,PPP2R2B,905
IRAK4,IL6,752
IRAK4,TNF,775
IRAK4,IL1B,938
IRAK4,PELI3,908
CCL18,CCL19,837
CCL18,CXCL1,753
CCL18,CXCR3,787
CCL18,CXCL13,795
CCL18,IL1B,745
CCL18,CXCL5,750
CCL18,CX3CR1,787
CCL18,CXCR6,776
CCL18,CXCL9,776
CCL18,CXCL2,704
CCL18,CXCL10,717
CCL18,CXCL3,734
CCL3L1,CXCR3,854
CCL3L1,CXCL1,786
CCL3L1,CCL5,854
CCL3L1,CSF2,729
CCL3L1,CXCR6,800
CCL3L1,CX3CR1,871
CCL3L1,IL1B,846
CCL3L1,TNF,885
CCL3L1,CXCL10,810
CCL3L1,IL6,748
CCL3L1,CXCL2,752
CCL3L1,CCL4,865
CCL3L1,CCL20,782
CCL3L1,CCL3,992
CCL3L1,CCL2,718
LSR,APOE,769
CCL23,CCL2,792
CCL23,CCL20,780
CCL23,CCL7,834
FAM83D,CENPF,734
FAM83D,KIF4A,828
DDX24,DDX55,812
DDX24,MRTO4,776
DDX24,NOP58,848
DDX24,CEBPZ,924
DDX24,PWP1,836
MED6,MED17,999
MED6,ZC3H13,994
MED6,POLR2B,993
MED6,PARP1,806
MED6,TAF3,808
MED6,MED30,999
MED6,TAF7,839
CCL4,GZMB,748
CCL4,CXCL3,832
CCL4,CCL3,997
CCL4,CCL2,787
CCL4,PPBP,842
CCL4,CXCL11,917
CCL4,CCL20,940
CCL4,XCL1,759
CCL4,IDE,932
CCL4,CXCL2,874
CCL4,CXCL9,959
CCL4,IL6,933
CCL4,CCL22,772
CCL4,GZMK,704
CCL4,CXCL10,959
CCL4,CXCL16,790
CCL4,LAG3,735
CCL4,CX3CR1,852
CCL4,CCL3L1,865
CCL4,CXCL5,899
CCL4,TNF,967
CCL4,IL1B,940
CCL4,CD40LG,852
CCL4,CXCR6,881
CCL4,CCL5,953
CCL4,CXCL1,941
CCL4,CCL19,782
CCL4,IFNG,942
CCL4,CSF2,924
CCL4,PF4,752
CCL4,CXCL13,949
CCL4,CXCR3,995
CCL4,CD8A,889
CCL4,IL2,824
ZNF658,TRIM28,734
MGST2,GSTM2,801
MGST2,GSS,917
MGST2,CYP1B1,916
MGST2,HPGDS,907
ALMS1,BBS7,787
ALMS1,BBS1,713
HNRNPDL,UPF1,727
HNRNPDL,SRSF2,922
HNRNPDL,SRSF1,837
HNRNPDL,RRM1,755
HNRNPDL,MYC,841
HNRNPDL,SRSF11,789
HNRNPDL,HNRNPH3,922
IFI27,ISG15,970
IFI27,IFITM3,829
IFI27,IFIT3,904
IFI27,IFI44,945
CHD1,SETD2,845
CHD1,SUPT6H,725
CHD1,CHD8,769
KLRF1,CLEC1B,848
KLRF1,NCR3,790
KLRF1,KLRD1,815
KLRF1,CLEC2B,996
KLRF1,CD160,861
KLRF1,KIR3DL1,750
KLRF1,PRF1,734
KLRF1,KLRC3,727
KLRF1,GNLY,744
KLRF1,NCR1,847
SYTL3,RAB27A,957
SYTL3,RAB27B,848
PACSIN1,SOBP,809
CCL15,CCL2,999
CCL15,CCL20,768
CCL15,GNG2,804
CCL15,CX3CR1,743
CCL15,CXCR6,813
CCL15,CXCL1,731
CCL15,CCL19,730
CCL15,CXCR3,744
NEB,CFL2,713
NEB,OBSCN,862
NEB,TPM1,825
NEB,LMOD3,734
NEB,TNNC2,838
EXOC5,IFT88,715
HSPH1,DNAJB6,745
HSPH1,AHSA1,728
HSPH1,HSPE1,870
HSPH1,GRPEL1,832
HSPH1,BAG3,740
HSPH1,HSPA1B,953
HSPH1,HSPD1,799
HSPH1,HSPA1A,865
HSPH1,DNAJB14,800
HSPH1,HSPA5,854
HSPH1,HSPB1,872
HSPH1,HSPA2,905
HSPH1,DNAJB1,990
HSPH1,HSPA1L,827
HSPH1,BAG5,737
HSPH1,HSPA6,727
TSTD3,SOD2,746
TSTD3,MRPL17,782
TSTD3,MOCOS,816
TSTD3,ACSF2,765
PPT1,FLI1,841
PPT1,CLCN6,762
PPT1,CTSD,842
PPT1,ACSL6,847
PPT1,MFSD8,915
MFSD8,CTSD,789
MFSD8,PPT1,915
ST3GAL3,MRTO4,904
HBB,HBA2,999
HBB,HBA1,999
HBB,HBG2,862
HBB,HBG1,889
HBB,NFE2,808
HBB,ALAS2,831
HBB,HBD,912
HBB,HBM,932
CTCF,CHD8,944
CTCF,YY1,991
CTCF,STAG1,864
CTCF,MAFB,857
CTCF,ZNF143,767
CTCF,PDS5A,758
CTCF,TAF3,890
CTCF,PARP1,924
CTCF,MYC,763
HBD,ALAS2,879
HBD,HBM,953
HBD,HBG2,896
HBD,HBG1,897
HBD,NFE2,751
HBD,CA1,853
HBD,HBA2,997
HBD,HBB,912
HBD,HBA1,997
CHD8,RUVBL1,942
CHD8,CHD1,769
CHD8,PTK6,789
CHD8,ADNP,835
CHD8,CTCF,944
CHD8,TAF7,904
CHD8,ZNF143,840
CHD8,TEX10,908
TBL1X,NCOR2,998
TBL1X,TBL1XR1,999
TBL1X,OFD1,742
TBL1X,SMARCD3,733
ARHGEF7,ITCH,796
ARHGEF7,ARHGEF12,961
ARHGEF7,REL,824
ARHGEF7,NCK2,860
GSS,GSTM2,927
GSS,MGST2,917
GSS,CASP3,722
GSS,HPGDS,952
ABHD5,PLIN2,898
ABHD5,G0S2,737
COL9A3,MATN3,929
COL9A3,SLC26A2,821
COL9A3,ITGA10,704
ISG15,RPS6,840
ISG15,CD74,714
ISG15,IRF8,729
ISG15,RPS4X,778
ISG15,HDAC6,919
ISG15,CMPK2,746
ISG15,PCNA,918
ISG15,CCL2,701
ISG15,RPS18,844
ISG15,TRIM22,708
ISG15,IL6,751
ISG15,CXCL10,914
ISG15,IFNB1,887
ISG15,IFI44,964
ISG15,CCL5,768
ISG15,IFI27,970
ISG15,IFITM3,911
ISG15,IFIT3,976
PNISR,SRSF11,945
PNISR,NKTR,875
PNISR,LUC7L3,999
PNISR,ARGLU1,779
PNISR,TTC14,736
PNISR,SRSF2,802
HLA-DOB,HLA-DRA,980
HLA-DOB,B2M,761
HLA-DOB,CD19,731
HLA-DOB,HLA-DMB,998
HLA-DOB,CD247,922
HLA-DOB,HLA-DRB1,944
HLA-DOB,HLA-DQA1,872
HLA-DOB,HLA-DMA,996
HLA-DOB,HLA-DQB1,756
HLA-DOB,CD74,975
CTLA4,KLRD1,738
CTLA4,MTUS1,925
CTLA4,IL6,815
CTLA4,CXCL9,703
CTLA4,CD96,764
CTLA4,LCN2,988
CTLA4,CCL22,705
CTLA4,HLA-DQA1,715
CTLA4,HLA-DRB1,746
CTLA4,TMIGD2,778
CTLA4,CD27,781
CTLA4,GATA3,745
CTLA4,TBX21,822
CTLA4,CD160,723
CTLA4,TNFRSF9,837
CTLA4,IL2,943
CTLA4,CXCR3,737
CTLA4,GZMA,712
CTLA4,IDO1,910
CTLA4,TNF,873
CTLA4,CD40LG,856
CTLA4,PDCD1,992
CTLA4,CXCR6,769
CTLA4,CD69,794
CTLA4,LGALS3,844
CTLA4,TIGIT,922
CTLA4,LAG3,965
CTLA4,ICOS,998
CTLA4,GZMB,827
CTLA4,TNFRSF4,907
CTLA4,FASLG,833
CTLA4,IL2RA,871
CTLA4,PIK3R1,816
CTLA4,FCGR3A,767
CTLA4,IFNG,951
CTLA4,CSF2,750
CTLA4,TNFRSF18,932
CTLA4,CD8A,940
CTLA4,FYN,910
CTLA4,CD38,785
CTLA4,STAT5B,744
CTLA4,CD247,708
CTLA4,LCK,911
CTLA4,KLRC1,728
CTLA4,CD2,825
CTLA4,CD70,744
CTLA4,TNFSF4,812
CTLA4,PRF1,850
CTLA4,CD19,766
ALAS2,HBD,879
ALAS2,HBM,852
ALAS2,HBG1,798
ALAS2,GYPA,731
ALAS2,CA1,810
ALAS2,SLC25A38,878
ALAS2,FECH,984
ALAS2,HBA1,717
ALAS2,HBB,831
AGK,AGPAT5,911
SETBP1,SRSF2,774
SLC25A38,ALAS2,878
B2M,CD8A,998
B2M,CD247,977
B2M,IL27RA,813
B2M,IGLL5,934
B2M,HLA-DOB,761
B2M,HLA-DMB,785
B2M,KLRC1,990
B2M,TYROBP,809
B2M,CD1D,999
B2M,KIR3DL1,983
B2M,KIR2DL3,920
B2M,CD3G,943
B2M,HLA-DRA,890
B2M,GYPC,832
B2M,TAPBPL,937
B2M,CD74,808
B2M,KLRC2,901
B2M,CD3E,935
B2M,LCN2,742
B2M,HLA-DRB1,826
B2M,APOE,803
B2M,KLRD1,980
B2M,HLA-DMA,838
B2M,LYZ,749
B2M,CD8B,811
B2M,PCNA,770
MALT1,CASP8,998
MALT1,IL1B,703
MALT1,REL,874
MALT1,BIRC3,893
ABCG2,ERBB2,740
ACSL6,PPT1,847
FECH,HMOX1,963
FECH,ALAS2,984
FECH,PGRMC1,959
POLR3G,GTF3C1,742
GPRASP1,ADRB2,762
GPRASP1,OPRM1,778
ENC1,KLHL20,913
ENC1,KBTBD7,900
SLMAP,SIKE1,999
SLMAP,SLA2,792
SLMAP,STRN3,998
SLMAP,SLA,903
SLMAP,RANGRF,737
IL19,IL24,970
IL19,IL2RB,701
IL19,IL2RA,730
ITCH,UBE2K,757
ITCH,ARRDC3,821
ITCH,TXNIP,989
ITCH,ARHGEF7,796
ITCH,DVL2,762
ITCH,NFE2,701
ITCH,JUN,900
SNCA,HSPA1B,758
SNCA,HDAC6,754
SNCA,APOE,996
SNCA,DNAJB1,813
SNCA,NRGN,783
SNCA,FYN,836
SNCA,CTSD,711
SNCA,PLK2,771
SNCA,NR4A2,748
SNCA,CLU,861
SNCA,HSPA5,947
SNCA,PRNP,984
SNCA,LAG3,906
SNCA,HSPB1,853
CD1D,CD19,762
CD1D,B2M,999
CD1D,IFNG,884
CD1D,CSF2,739
CD1D,CD8A,891
CD1D,CD83,914
CD1D,CD207,907
CD1D,KLRB1,852
CD1D,CD40LG,877
CD1D,CD69,712
CD1D,CD3E,714
